Gender,Age_Group,Income_Level,Shop_Frequency,Product_Type,Salary,Monthly_Purchase
1,1,3,1,5,89189,1
1,2,2,3,1,48437,8
1,2,2,3,1,45614,9
1,3,2,2,6,59060,4
1,1,1,1,1,22288,1
2,3,2,2,6,33803,5
2,1,1,1,1,13347,0
2,1,1,1,2,26016,1
1,1,3,1,5,96357,1
2,2,2,3,1,55352,10
2,3,2,2,4,45685,3
2,3,2,2,6,54309,4
2,2,2,3,3,58544,7
1,2,3,2,7,80541,4
1,3,2,2,6,58979,5
1,2,2,3,3,45223,12
2,2,1,2,4,29269,4
2,3,2,2,6,58578,4
1,1,3,1,3,86286,1
2,2,1,2,3,28791,3
1,1,3,1,5,78868,1
1,2,2,3,4,46764,8
2,3,2,2,2,56690,4
2,3,3,3,5,90987,12
1,2,2,3,1,57875,10
2,3,3,3,6,84420,12
1,2,2,3,4,37432,11
2,1,1,1,1,27920,1
1,1,3,1,4,60670,0
1,3,2,2,2,42268,5
1,1,1,1,1,18958,1
1,1,3,1,5,79248,0
2,3,2,2,2,51984,3
1,1,3,1,4,95803,1
1,2,2,3,3,52313,14
1,2,2,3,3,59126,10
1,2,2,3,4,39963,8
1,3,2,2,6,49287,4
1,1,3,1,5,90909,1
2,3,3,3,7,68628,12
1,1,3,1,3,84329,1
2,1,1,1,2,26391,1
2,3,2,2,2,43306,5
2,1,1,1,1,27598,0
1,3,2,2,6,49207,4
1,1,1,1,2,14685,0
2,2,1,2,4,21799,4
1,1,3,1,4,83077,0
1,3,2,2,2,48995,3
2,2,2,3,1,33305,9
1,3,2,2,4,43043,3
2,3,2,2,4,58973,5
1,3,2,2,2,38068,4
2,1,1,1,2,13553,1
1,3,2,2,4,48074,5
1,1,3,1,3,75093,0
2,2,1,2,4,10454,3
1,1,3,1,3,79527,0
2,3,2,2,4,31638,5
2,1,1,1,2,17473,0
2,3,2,2,4,38092,3
2,1,1,1,2,13678,0
2,1,1,1,2,17929,1
2,3,3,3,5,78339,7
2,3,2,2,6,59675,5
1,1,1,1,2,22244,1
2,1,1,1,2,23052,1
2,2,1,2,4,15175,4
2,2,2,3,1,57829,11
1,2,2,3,1,48445,14
1,2,2,3,1,53515,13
1,1,1,1,2,14723,1
1,2,3,2,6,77850,3
2,2,1,2,3,24457,4
1,2,3,2,7,99998,5
2,2,1,2,5,24753,5
2,2,2,3,1,38130,13
1,2,3,2,6,72976,5
1,3,2,2,4,58255,3
1,2,3,2,6,84450,4
1,2,2,3,1,41427,8
1,3,2,2,2,35562,3
2,2,1,2,5,23506,4
1,2,3,2,6,86149,5
2,3,2,2,4,33160,3
1,1,1,1,2,11475,1
1,1,1,1,1,22722,0
2,2,2,3,4,37982,14
1,1,3,1,3,70980,1
1,3,2,2,2,31723,5
1,1,1,1,1,11202,1
2,3,3,3,6,80055,11
1,2,2,3,3,44153,14
1,3,2,2,6,31530,3
2,1,1,1,1,22835,0
2,2,1,2,4,16415,4
1,1,1,1,2,27035,0
1,3,2,2,2,30684,4
2,3,2,2,4,40484,5
2,2,1,2,5,13542,3
2,3,2,2,6,47330,3
2,2,1,2,5,27889,5
2,1,1,1,2,11889,0
1,3,2,2,4,57820,5
2,2,2,3,3,36857,13
2,2,1,2,4,10395,5
2,3,3,3,5,77824,12
1,1,1,1,2,28609,0
1,1,3,1,5,86283,1
2,3,2,2,6,35064,3
2,3,3,3,7,70327,8
1,3,2,2,4,42219,5
1,3,2,2,2,41697,3
1,1,1,1,1,27674,1
1,1,1,1,2,18688,0
2,3,2,2,4,45597,4
1,2,3,2,6,77038,3
1,1,3,1,5,99102,1
1,1,1,1,1,27777,0
2,2,2,3,3,46517,9
1,2,2,3,3,58525,8
2,3,3,3,7,61159,9
1,2,2,3,3,37128,14
2,2,2,3,4,55977,9
1,1,3,1,3,69536,1
2,1,1,1,1,10085,0
1,2,3,2,6,65507,5
1,2,2,3,4,56625,8
2,2,1,2,5,29984,3
1,2,3,2,6,73414,5
2,2,2,3,4,52756,9
1,1,1,1,1,21742,1
2,2,2,3,4,55464,12
2,3,3,3,7,67793,8
1,2,3,2,6,79000,4
1,1,1,1,1,14915,0
1,1,3,1,3,69038,0
1,2,2,3,4,30027,7
1,2,3,2,7,97077,4
2,3,2,2,4,59101,5
2,1,1,1,1,16509,1
2,3,2,2,6,49464,4
1,2,3,2,7,86024,4
1,2,2,3,3,36322,8
2,3,2,2,4,30351,4
2,3,2,2,2,52272,3
2,1,1,1,2,28885,0
1,3,2,2,2,36994,3
2,2,2,3,1,38675,8
2,1,1,1,2,19387,1
2,3,2,2,4,45669,4
2,1,1,1,2,10652,1
2,2,2,3,1,46333,13
1,1,1,1,1,29796,0
2,2,1,2,5,23002,4
2,3,2,2,4,52326,4
1,3,2,2,2,55717,4
1,2,3,2,7,93905,4
2,2,1,2,3,22960,5
2,3,2,2,6,52064,5
1,1,3,1,5,70951,1
1,1,3,1,3,80402,1
1,1,1,1,2,13199,1
2,2,2,3,3,52058,14
1,1,1,1,1,16868,1
2,1,1,1,1,27432,0
1,1,3,1,4,82594,0
2,1,1,1,1,14068,1
2,1,1,1,1,17608,0
2,3,3,3,6,88944,8
1,1,3,1,3,82989,0
2,2,2,3,4,59305,9
1,3,2,2,2,40981,4
2,2,1,2,3,10966,5
1,3,2,2,6,51609,3
1,3,2,2,4,47995,3
1,1,3,1,5,60002,1
1,3,2,2,6,40729,5
1,1,3,1,4,65854,0
1,2,3,2,7,61853,5
2,3,2,2,2,30901,3
1,2,2,3,4,56868,12
2,1,1,1,1,25387,0
1,2,2,3,4,37785,10
2,2,1,2,5,28880,3
2,3,2,2,4,38156,4
1,3,2,2,4,47623,5
1,3,2,2,6,56339,3
1,3,2,2,2,30229,3
2,2,1,2,5,17043,5
1,1,1,1,1,27277,0
1,2,3,2,6,79487,5
1,2,2,3,3,58658,14
1,1,1,1,1,26056,0
1,2,3,2,7,85869,3
2,2,2,3,3,42911,9
2,3,2,2,2,32430,3
2,3,3,3,5,96509,13
1,2,3,2,6,92917,5
2,3,2,2,2,36362,5
1,1,3,1,5,97291,0
2,1,1,1,1,27129,1
1,1,1,1,2,20918,0
1,3,2,2,2,40896,4
1,3,2,2,4,47452,4
2,2,2,3,1,55094,13
1,2,3,2,6,76486,3
1,1,1,1,2,29963,0
2,3,3,3,7,93310,7
2,3,3,3,6,66895,8
2,1,1,1,1,24553,1
1,2,3,2,7,97197,3
2,3,3,3,5,94592,8
1,1,1,1,2,23385,0
1,2,2,3,4,55024,12
1,2,3,2,7,90008,3
2,1,1,1,1,25144,1
1,2,3,2,7,76724,4
2,3,3,3,5,97003,8
1,2,3,2,6,87909,4
1,2,2,3,4,34790,13
2,2,1,2,3,14102,4
2,2,2,3,1,31706,8
2,2,2,3,1,54177,11
1,2,2,3,1,31580,9
1,1,3,1,5,73816,1
2,2,2,3,3,43446,8
2,2,2,3,4,42183,10
1,1,1,1,1,27084,1
1,3,2,2,4,33568,4
1,2,3,2,7,89352,5
1,1,1,1,2,24154,1
1,2,3,2,6,97443,3
1,2,2,3,4,50919,10
2,2,1,2,3,11369,3
1,3,2,2,4,34596,3
2,2,2,3,4,48600,8
1,1,3,1,5,92810,1
1,2,2,3,4,57125,8
2,2,1,2,4,16491,5
2,2,1,2,3,16279,4
1,2,2,3,4,46331,7
1,3,2,2,4,41568,4
2,2,2,3,3,54110,10
1,1,1,1,2,23430,0
2,3,2,2,4,37436,5
2,2,1,2,4,25671,4
1,1,3,1,4,67888,0
1,1,1,1,2,25245,1
2,3,3,3,7,95400,7
1,1,1,1,1,20002,0
1,3,2,2,6,50526,4
2,3,3,3,7,94473,8
1,1,3,1,3,82788,0
1,2,2,3,1,41663,13
1,1,3,1,3,68413,1
2,2,2,3,1,30554,14
2,3,2,2,2,50428,5
2,1,1,1,1,22258,1
1,3,2,2,4,59709,3
1,1,3,1,5,71634,0
2,1,1,1,1,15693,1
1,2,2,3,3,42646,7
1,1,1,1,1,10560,0
1,2,2,3,1,44543,13
1,3,2,2,6,58896,4
2,3,2,2,4,53400,3
2,2,1,2,4,15911,3
2,2,1,2,4,26111,4
2,1,1,1,1,14571,0
1,1,3,1,4,67845,1
2,2,2,3,3,55635,11
1,2,3,2,7,70265,3
2,3,3,3,7,81451,13
1,2,2,3,4,44504,13
1,2,3,2,7,61623,4
2,1,1,1,2,14035,1
2,2,2,3,3,40467,14
1,2,2,3,4,37480,12
1,3,2,2,2,58411,3
2,1,1,1,1,10901,1
2,1,1,1,1,22223,0
1,1,3,1,3,93181,0
2,1,1,1,1,27856,0
2,3,2,2,2,46866,5
1,1,3,1,3,69490,0
2,3,2,2,6,42155,4
1,2,3,2,7,93388,4
2,3,3,3,6,98630,13
1,1,3,1,3,79046,1
1,2,2,3,4,56661,11
1,2,2,3,4,47726,10
1,2,3,2,6,70180,5
2,3,3,3,6,83621,9
1,3,2,2,2,57737,5
2,1,1,1,1,21898,0
1,2,3,2,7,64356,3
1,1,3,1,5,68987,0
1,1,3,1,5,60303,0
1,1,1,1,2,19490,0
1,2,2,3,1,43555,12
2,1,1,1,1,12560,0
1,3,2,2,6,42827,3
2,1,1,1,2,12903,0
1,3,2,2,2,36449,4
2,3,2,2,4,32865,3
1,3,2,2,6,46892,3
1,2,3,2,7,78971,4
2,2,2,3,4,30169,9
2,2,2,3,1,51133,13
1,1,1,1,1,11150,0
2,2,2,3,4,53576,14
2,3,3,3,6,64566,12
1,2,2,3,4,38775,7
2,3,2,2,4,38911,4
1,1,3,1,3,86093,1
2,3,2,2,4,49044,4
1,2,2,3,1,57774,10
1,3,2,2,2,45053,3
2,3,2,2,4,41078,3
1,3,2,2,6,39945,5
1,2,3,2,7,83500,5
1,2,2,3,4,50490,8
2,3,3,3,6,65348,8
1,1,3,1,4,84586,1
1,3,2,2,4,46613,4
1,1,3,1,4,78082,0
1,2,3,2,7,89627,5
1,1,3,1,3,97754,1
1,2,3,2,7,79258,5
2,2,2,3,1,40785,14
1,3,2,2,4,33716,4
2,1,1,1,2,13273,0
1,1,3,1,5,82727,1
2,1,1,1,2,29588,1
2,2,1,2,4,15948,3
2,2,1,2,5,26611,4
2,3,3,3,7,62673,7
1,2,2,3,1,31574,7
1,2,2,3,1,41679,10
1,1,3,1,3,82330,0
1,1,3,1,5,80162,0
2,2,1,2,3,23730,3
1,1,3,1,4,82438,1
1,1,1,1,2,14657,1
1,1,1,1,2,20881,0
1,1,1,1,2,22800,0
1,3,2,2,2,55959,5
1,1,3,1,3,72768,0
2,1,1,1,2,12103,0
2,3,3,3,5,66415,12
2,2,2,3,1,34312,11
1,2,2,3,4,38056,14
2,1,1,1,1,23726,1
1,1,3,1,4,61540,1
2,2,1,2,3,11975,3
1,1,3,1,4,64614,0
1,2,2,3,3,59264,10
1,1,1,1,1,18645,0
1,1,3,1,4,90566,1
1,2,3,2,6,97237,4
1,1,3,1,4,64323,1
2,1,1,1,2,18532,0
2,2,2,3,3,56192,13
1,2,3,2,6,78177,4
2,3,2,2,4,48850,3
2,3,2,2,6,53680,5
2,2,1,2,3,13502,3
2,2,2,3,3,41423,7
1,2,2,3,4,35209,14
2,3,2,2,2,54243,4
2,3,2,2,4,39314,5
2,1,1,1,2,13341,1
2,3,2,2,2,33342,3
2,3,2,2,2,47615,4
1,1,3,1,5,96633,0
2,2,1,2,4,16138,3
2,3,2,2,4,36749,4
1,2,2,3,1,31125,9
2,3,3,3,6,63024,11
2,2,2,3,3,54290,8
2,2,1,2,4,25788,5
1,1,1,1,1,20051,0
2,3,2,2,6,43654,5
2,2,1,2,4,18806,3
1,1,3,1,4,90793,1
1,3,2,2,6,31486,5
2,3,2,2,6,37106,5
1,1,1,1,1,13715,0
1,3,2,2,6,31167,5
1,1,1,1,2,17807,0
1,2,2,3,3,38715,8
1,2,3,2,6,86019,3
1,2,2,3,4,42143,9
2,1,1,1,2,27260,0
1,3,2,2,6,35392,4
2,1,1,1,2,17741,0
2,3,3,3,6,69367,7
2,2,1,2,4,15096,4
2,1,1,1,2,27938,0
1,1,3,1,4,89558,0
1,3,2,2,2,37703,5
2,2,2,3,1,59017,8
2,3,3,3,7,84747,7
1,2,3,2,7,87071,5
1,1,1,1,1,14964,1
1,2,2,3,4,57480,13
1,2,3,2,6,69602,3
2,2,1,2,4,15840,3
2,3,3,3,5,77052,10
1,3,2,2,2,55324,3
2,3,3,3,6,64167,8
2,3,3,3,6,83347,10
2,2,2,3,4,44147,12
2,3,2,2,2,57937,4
2,3,2,2,4,46652,4
2,2,1,2,5,10392,3
1,3,2,2,4,36138,3
2,1,1,1,1,11002,0
1,1,3,1,3,61265,0
2,2,2,3,3,54628,12
2,3,3,3,7,79065,10
1,2,3,2,7,73573,5
1,2,3,2,7,95770,4
1,2,3,2,7,95693,5
2,3,2,2,6,59760,5
1,1,1,1,1,23455,1
1,2,3,2,6,75229,4
1,1,1,1,1,15368,1
2,2,1,2,3,13119,5
1,2,2,3,4,56413,7
1,2,2,3,1,34622,9
2,2,2,3,1,53486,11
1,2,3,2,7,64438,5
2,2,1,2,5,18972,4
1,1,3,1,5,78388,1
2,2,2,3,1,59648,14
1,2,2,3,3,49321,9
2,2,2,3,4,44038,14
2,2,1,2,3,13128,3
1,2,3,2,6,61788,3
2,3,2,2,6,56936,3
1,1,3,1,4,68476,0
1,3,2,2,6,32615,5
1,2,3,2,7,71395,5
1,3,2,2,4,34187,3
2,1,1,1,1,22334,1
2,3,2,2,6,43254,5
2,3,2,2,6,45060,5
2,2,2,3,4,34434,11
2,2,1,2,3,20631,4
2,3,2,2,4,41264,5
2,2,1,2,3,25342,4
2,2,2,3,3,31781,10
2,1,1,1,2,17614,1
2,2,1,2,4,12426,3
2,3,3,3,7,96254,10
2,1,1,1,1,19454,0
2,1,1,1,1,25580,1
1,1,3,1,5,96500,0
1,1,3,1,4,63274,0
2,3,2,2,4,51583,5
2,3,3,3,7,63743,14
2,3,2,2,2,55582,5
1,1,1,1,2,24337,0
1,2,3,2,7,93332,3
2,3,2,2,2,44635,5
1,1,1,1,2,12887,0
2,2,1,2,5,12024,4
2,3,3,3,6,98601,9
1,2,3,2,7,95381,3
2,2,2,3,4,49838,12
1,3,2,2,4,59804,3
2,2,1,2,5,25072,5
2,2,2,3,1,37304,13
2,3,3,3,6,69454,12
2,2,2,3,3,44004,9
2,1,1,1,1,13117,1
2,2,1,2,3,10359,4
1,1,1,1,1,20731,1
2,3,3,3,7,95642,7
2,1,1,1,1,10855,1
2,3,3,3,7,61247,8
1,3,2,2,2,51336,4
1,1,1,1,2,10070,1
1,2,3,2,6,68933,4
1,2,3,2,7,69945,5
1,2,3,2,6,73935,3
1,2,2,3,1,38338,12
1,2,2,3,1,49740,9
1,1,1,1,1,16796,1
1,1,3,1,5,70875,0
1,2,2,3,1,52244,9
2,1,1,1,1,26682,0
1,3,2,2,4,50482,3
2,3,3,3,5,65860,7
1,1,1,1,2,12220,1
2,1,1,1,1,15549,0
1,1,3,1,5,88719,1
1,1,1,1,1,27922,1
2,2,1,2,4,20796,4
2,2,1,2,5,19933,4
2,2,2,3,3,56764,10
2,2,2,3,4,43210,7
1,1,3,1,5,75559,1
2,3,2,2,2,36539,5
1,2,3,2,7,61035,3
1,1,3,1,5,64342,0
1,2,3,2,7,91537,4
1,3,2,2,2,46360,3
2,1,1,1,2,12339,0
2,3,3,3,7,63904,11
1,2,2,3,1,59215,13
2,2,2,3,1,35838,7
1,2,3,2,7,63513,4
1,1,1,1,2,18678,0
2,2,1,2,5,12938,3
2,1,1,1,2,13577,1
1,2,2,3,4,57370,13
1,1,1,1,2,11936,1
2,1,1,1,2,21098,1
2,2,2,3,1,56102,14
2,3,2,2,2,41465,3
2,1,1,1,2,15650,1
1,2,3,2,6,91866,5
1,1,1,1,2,24318,1
2,3,2,2,6,43349,3
1,1,3,1,3,82225,1
1,2,3,2,7,72986,4
1,2,2,3,4,48073,8
2,1,1,1,1,22749,0
1,2,2,3,4,36946,8
1,1,1,1,2,27139,1
2,3,3,3,5,72430,8
1,2,3,2,7,88040,5
2,3,2,2,6,48721,3
1,2,3,2,6,98784,5
1,2,2,3,4,41519,7
2,2,1,2,4,18494,4
2,2,1,2,3,12064,4
1,1,3,1,3,77928,1
1,2,2,3,3,58919,14
1,1,1,1,2,12321,1
2,3,3,3,7,79018,14
2,2,1,2,5,27179,3
2,3,3,3,6,90232,8
2,1,1,1,1,17249,0
2,2,1,2,5,20988,5
1,1,1,1,2,15031,0
2,3,3,3,5,99797,7
1,2,2,3,1,48933,7
1,3,2,2,4,44264,4
1,3,2,2,6,32734,3
2,3,3,3,5,89581,12
1,2,2,3,3,52999,7
2,2,2,3,3,47498,7
2,2,1,2,4,20548,5
2,2,1,2,3,29558,4
1,2,3,2,7,79040,3
1,3,2,2,6,41997,3
2,2,1,2,4,13556,4
2,1,1,1,1,23957,1
1,3,2,2,4,42620,5
1,1,3,1,4,95417,1
2,3,2,2,2,32896,5
1,1,3,1,5,82091,1
1,1,1,1,1,24051,0
1,3,2,2,6,58747,3
2,1,1,1,2,16262,0
1,1,3,1,5,73577,0
1,2,3,2,6,69715,3
2,2,1,2,5,24634,3
1,1,1,1,1,29956,1
1,1,1,1,2,13737,1
2,3,2,2,4,41445,5
1,3,2,2,4,52385,5
2,3,3,3,7,63852,10
1,1,1,1,1,24804,0
1,2,3,2,7,92840,3
1,1,3,1,4,89298,1
1,1,3,1,3,73449,1
2,3,3,3,6,92033,9
1,2,2,3,4,46551,14
2,3,3,3,6,77113,7
1,2,3,2,6,79472,5
2,3,3,3,5,90420,7
2,2,1,2,4,22604,5
1,1,3,1,5,97431,0
2,3,3,3,5,65679,7
2,3,3,3,7,80347,12
1,1,1,1,1,14685,0
2,2,1,2,4,12589,4
1,1,3,1,3,65312,1
1,2,2,3,4,39730,9
2,3,2,2,2,51787,4
1,1,3,1,4,91474,0
1,2,2,3,4,45892,14
1,1,1,1,1,12851,1
2,2,2,3,4,42800,14
1,2,2,3,3,30920,12
2,3,3,3,7,76965,9
2,2,2,3,3,54883,9
1,1,1,1,2,19880,0
1,2,3,2,6,60918,5
2,2,1,2,5,20833,4
2,3,3,3,5,72787,9
2,3,2,2,2,31053,5
2,3,3,3,6,78611,8
1,2,2,3,3,46494,13
2,2,2,3,1,54485,10
1,2,3,2,6,80954,4
2,3,2,2,2,50205,5
2,3,2,2,6,44666,5
1,1,3,1,5,97672,0
1,2,2,3,1,32145,10
2,2,1,2,5,13262,4
1,1,3,1,3,63126,1
1,1,3,1,3,76382,1
1,3,2,2,6,57005,4
2,3,2,2,2,31318,3
2,1,1,1,1,18015,0
2,3,2,2,2,57949,4
1,3,2,2,4,57752,3
1,1,3,1,4,89012,0
2,1,1,1,1,21070,1
2,3,2,2,2,45023,3
1,1,1,1,1,27340,1
1,1,3,1,4,76013,0
2,3,2,2,4,44514,3
2,3,3,3,6,75023,11
1,1,1,1,1,18473,0
2,2,1,2,3,13906,4
1,2,3,2,7,94499,3
2,2,2,3,3,37489,9
2,1,1,1,1,11357,0
2,2,2,3,4,39606,10
1,2,2,3,4,46665,8
1,2,2,3,3,51543,14
1,2,2,3,3,36402,13
2,1,1,1,2,21841,1
1,1,1,1,1,22781,0
1,2,2,3,3,40450,12
1,1,3,1,5,92046,0
2,2,2,3,4,48353,14
1,1,1,1,1,24023,0
1,3,2,2,4,34115,3
2,2,1,2,3,26114,3
1,3,2,2,2,51754,5
2,1,1,1,2,28139,1
2,3,3,3,5,78658,8
2,2,1,2,3,17652,4
1,2,3,2,6,61867,5
1,2,2,3,4,33746,7
1,2,3,2,7,99025,4
1,2,2,3,4,53320,9
2,3,3,3,6,74817,7
2,2,1,2,5,12413,3
2,1,1,1,2,16293,1
1,1,1,1,2,18010,1
2,2,1,2,4,24881,5
1,1,3,1,5,67548,1
1,2,2,3,3,45433,12
1,3,2,2,4,35024,4
2,3,2,2,2,58971,4
2,3,2,2,2,30982,3
1,3,2,2,6,46295,5
1,1,1,1,2,16195,0
1,1,1,1,1,28120,1
2,1,1,1,2,16504,0
1,1,1,1,1,28026,1
2,1,1,1,2,25064,0
1,2,3,2,6,94990,4
2,1,1,1,2,19025,0
1,3,2,2,6,42485,3
2,2,1,2,5,14637,3
1,2,3,2,6,83229,4
1,2,2,3,1,46571,12
1,3,2,2,2,48570,4
2,3,3,3,5,69791,8
2,3,2,2,4,45057,4
1,3,2,2,4,57567,5
2,3,2,2,2,56056,3
1,1,1,1,1,10782,0
1,1,1,1,2,29838,0
1,1,3,1,3,94230,0
2,1,1,1,1,14599,1
2,3,2,2,6,56356,3
2,2,1,2,3,22900,3
2,2,1,2,3,29513,4
1,2,2,3,1,36683,7
2,2,2,3,4,31773,12
2,2,2,3,3,42702,10
2,2,1,2,5,15789,3
2,2,2,3,4,59817,7
1,1,1,1,1,18706,0
2,2,1,2,3,29170,3
2,3,2,2,6,49090,3
1,2,3,2,6,68593,4
2,3,2,2,2,49005,4
2,3,2,2,6,55667,3
2,3,2,2,6,44941,3
1,2,2,3,4,42701,13
1,3,2,2,4,51691,5
1,1,1,1,1,20974,1
2,3,2,2,6,58132,5
1,2,3,2,6,69018,3
2,3,3,3,7,69428,13
1,3,2,2,4,33513,5
1,2,3,2,6,93872,3
2,2,2,3,4,51364,9
2,3,3,3,6,69318,14
1,1,1,1,2,10022,1
1,2,3,2,6,99167,5
1,1,3,1,4,61509,0
1,2,3,2,7,83258,4
1,1,1,1,2,18194,1
2,3,2,2,6,40950,5
2,3,3,3,7,70632,14
2,1,1,1,2,22466,0
1,1,1,1,1,12565,1
1,2,3,2,6,98732,4
1,2,3,2,6,96935,4
2,1,1,1,2,12985,1
2,2,2,3,4,38747,13
1,2,2,3,3,57832,10
2,2,1,2,3,19415,3
2,3,2,2,6,58490,4
1,3,2,2,2,50254,3
2,3,3,3,5,95852,10
2,2,1,2,3,26172,5
1,2,2,3,3,50043,14
2,3,3,3,5,77347,11
2,2,1,2,3,15289,5
1,2,2,3,3,45257,7
1,1,1,1,1,20743,0
2,3,3,3,7,69114,11
1,2,2,3,1,37035,10
2,2,1,2,5,21721,3
2,2,2,3,1,37330,14
1,1,1,1,2,23939,1
1,2,3,2,6,99659,3
2,2,2,3,4,36118,14
1,1,1,1,1,29731,0
1,1,1,1,1,20094,1
2,3,3,3,6,60404,14
1,3,2,2,4,54269,4
1,2,3,2,7,66978,4
2,2,2,3,3,43950,10
2,2,2,3,3,36448,12
2,2,2,3,3,37312,14
2,1,1,1,1,27759,1
2,3,3,3,6,77929,8
1,2,3,2,6,92532,5
1,1,3,1,5,64348,1
1,2,3,2,6,63589,4
1,1,1,1,2,23912,0
2,2,1,2,5,18661,4
2,3,3,3,5,70521,9
2,2,1,2,5,22258,5
1,2,2,3,1,44469,13
2,3,3,3,6,92721,7
2,1,1,1,1,14366,0
2,3,2,2,6,52941,3
1,2,2,3,4,37394,8
1,3,2,2,6,50760,3
1,2,2,3,4,50010,11
2,1,1,1,1,28830,0
2,3,3,3,5,80314,11
2,2,1,2,4,14298,4
1,2,2,3,4,48590,9
1,3,2,2,6,53259,5
1,3,2,2,2,31511,5
1,1,1,1,2,14732,0
2,3,2,2,6,55035,3
1,2,2,3,4,45030,7
1,2,2,3,4,44751,11
1,1,3,1,4,78324,1
1,3,2,2,2,44611,3
1,3,2,2,2,34348,3
2,1,1,1,2,14256,1
1,2,3,2,7,64770,4
1,1,3,1,3,92882,0
1,2,3,2,7,87377,3
1,3,2,2,6,36001,3
2,1,1,1,1,20046,0
2,2,2,3,3,31699,10
1,2,3,2,6,92328,4
1,2,2,3,1,40147,8
1,1,3,1,4,84866,1
2,1,1,1,1,15884,0
2,2,1,2,4,29769,3
1,3,2,2,4,57304,4
1,2,3,2,7,64702,4
1,1,1,1,1,18662,1
1,2,2,3,4,52772,9
1,2,2,3,1,35574,14
1,1,1,1,2,11603,0
2,2,1,2,5,12734,4
1,3,2,2,4,34341,3
2,1,1,1,2,16989,1
2,2,1,2,5,24412,4
1,2,2,3,3,34060,13
2,2,1,2,3,15819,3
2,3,3,3,7,78913,7
1,1,3,1,5,84961,0
2,3,2,2,2,35852,3
2,1,1,1,2,21491,0
2,2,2,3,4,36169,10
2,3,3,3,6,87132,8
1,2,2,3,4,31701,9
1,2,3,2,7,82919,3
1,2,2,3,1,41534,11
1,1,3,1,5,61991,1
2,2,2,3,3,43943,12
2,3,3,3,7,62583,9
2,3,3,3,7,76917,11
2,3,2,2,4,54819,3
2,3,2,2,2,56694,5
2,3,3,3,6,81645,13
2,3,2,2,2,58236,3
1,1,3,1,3,99399,0
2,2,1,2,5,22075,4
1,1,1,1,2,20873,1
2,2,2,3,3,47301,13
1,1,3,1,3,76795,1
1,1,3,1,3,60246,0
1,2,2,3,1,56850,7
2,1,1,1,1,13677,0
1,2,3,2,6,89848,3
1,3,2,2,4,52588,3
2,3,2,2,6,32612,5
2,2,1,2,5,16059,4
2,1,1,1,2,23561,0
2,2,2,3,1,33358,9
2,3,3,3,5,98797,8
2,2,1,2,4,16421,3
2,2,2,3,4,35846,8
1,2,2,3,1,57587,13
2,3,3,3,7,70784,10
2,1,1,1,2,10346,0
1,1,3,1,4,63656,0
1,1,1,1,1,27085,1
1,2,3,2,6,72845,5
1,1,3,1,4,77295,1
1,1,3,1,5,85119,0
1,2,3,2,7,79870,4
2,2,1,2,5,18265,3
2,3,3,3,5,72385,11
2,3,2,2,2,47190,5
1,1,1,1,2,21416,0
2,2,2,3,3,54416,10
2,1,1,1,1,18518,1
2,2,1,2,3,12366,4
1,2,3,2,7,67984,3
2,1,1,1,2,21695,1
1,2,3,2,6,60284,3
1,1,3,1,3,87819,1
1,2,3,2,6,74736,5
2,2,1,2,3,27258,5
2,1,1,1,2,25935,1
2,3,3,3,7,98812,11
1,1,1,1,1,24132,1
1,1,1,1,1,28889,0
2,3,3,3,6,92360,14
2,3,2,2,4,33114,4
1,3,2,2,6,46972,3
2,2,1,2,5,12183,4
1,2,3,2,7,98813,4
1,1,1,1,1,24012,0
1,1,3,1,5,97972,1
1,1,3,1,4,90479,0
2,1,1,1,2,19684,0
2,3,2,2,4,57939,5
2,3,2,2,6,51135,4
2,2,1,2,5,28431,5
2,2,2,3,4,55308,9
2,3,3,3,5,64950,13
2,2,1,2,4,18312,4
1,1,1,1,1,18115,0
1,1,3,1,4,66352,1
2,1,1,1,1,10616,0
2,3,3,3,6,64183,12
1,2,3,2,7,88848,5
2,2,1,2,3,16438,5
1,1,1,1,2,13657,0
1,1,1,1,1,29664,0
2,3,3,3,5,63837,9
1,1,3,1,5,82820,1
2,3,3,3,5,83027,14
1,1,3,1,4,95836,1
1,2,2,3,4,57004,8
2,3,2,2,6,44665,5
2,2,2,3,4,31836,12
1,1,3,1,3,78972,1
1,3,2,2,2,55221,5
2,3,2,2,6,48839,4
2,2,2,3,4,52320,14
1,1,3,1,4,62846,0
1,2,2,3,3,53050,14
1,2,3,2,7,65918,4
1,1,1,1,1,25277,0
2,2,2,3,3,54963,14
1,1,1,1,1,16697,1
2,3,3,3,7,61910,11
2,2,1,2,5,10030,3
2,3,2,2,6,57718,4
2,3,2,2,6,49989,4
1,1,1,1,1,29757,1
2,2,2,3,3,39588,11
2,3,3,3,5,99149,10
2,2,2,3,3,39066,12
1,2,3,2,7,74910,5
1,2,3,2,7,66200,3
1,2,3,2,7,66985,5
2,3,2,2,2,44003,3
1,1,1,1,1,15610,1
2,1,1,1,1,27126,1
2,1,1,1,2,25815,1
2,2,1,2,5,20092,5
1,1,3,1,5,67850,0
1,1,3,1,4,74433,1
2,2,1,2,3,14074,3
2,3,3,3,7,75289,9
1,2,2,3,3,36050,14
1,2,2,3,3,59485,12
2,3,3,3,5,80463,11
2,2,1,2,3,11733,3
1,1,3,1,3,95702,0
2,2,1,2,3,24710,3
2,3,3,3,6,65095,11
